# GNUBANDS: Utility for SIESTA to transform bands output into Gnuplot format
#
#                                                  Emilio Artacho, Feb. 1999
# --------------------------------------------------------------------------
# E_F               =    -5.4722
# k_min, k_max      =     0.0000    3.4733
# E_min, E_max      =   -63.1023  152.6701
# Nbands, Nspin, Nk =     72     1   856
#
#        k            E
# --------------------------------------------------------------------------
      1.664051     15.308600
      1.668113     15.330100
      1.672175     15.352300
      1.676237     15.375300
      1.680299     15.399100
      1.684361     15.423800
      1.688424     15.449300
      1.692486     15.475700
      1.696548     15.502800
      1.700610     15.530800
      1.704672     15.559500
      1.708735     15.588900
      1.712797     15.618900
      1.716859     15.649300
      1.720921     15.680000
      1.724983     15.710800
      1.729045     15.741400
      1.733108     15.771400
      1.737170     15.800300
      1.741232     15.827700
      1.745294     15.853000
      1.749356     15.875600
      1.753418     15.895000
      1.757481     15.910600
      1.761543     15.922300
      1.765605     15.930000
      1.769667     15.933700
      1.773729     15.933900
      1.777792     15.930900
      1.781854     15.925200
      1.785916     15.917200
      1.789978     15.907400
      1.794040     15.896100
      1.798102     15.883500
      1.802165     15.870000
      1.806227     15.855800
      1.810289     15.841000
      1.814351     15.825800
      1.818413     15.810300
      1.822476     15.794500
      1.826538     15.778500
      1.830600     15.762500
      1.834662     15.746400
      1.838724     15.730200
      1.842786     15.714100
      1.846849     15.698000
      1.850911     15.681900
      1.854973     15.665900
      1.859035     15.650000
      1.863097     15.634100
      1.867159     15.618500
      1.871222     15.602900
      1.875284     15.587500
      1.879346     15.572400
      1.883408     15.557500
      1.887470     15.543000
      1.891533     15.529000
      1.895595     15.515500
      1.899657     15.503000
      1.903719     15.491500
      1.907781     15.481700
      1.911843     15.474000
      1.915906     15.469000
      1.919968     15.467300
      1.924037     15.469600
      1.928107     15.476200
      1.932176     15.486400
      1.936246     15.499600
      1.940315     15.515200
      1.944385     15.532500
      1.948454     15.551300
      1.952524     15.571400
      1.956593     15.592500
      1.960663     15.614600
      1.964732     15.637500
      1.968802     15.661300
      1.972871     15.685800
      1.976941     15.711100
      1.981010     15.737100
      1.985080     15.763800
      1.989149     15.791200
      1.993219     15.819200
      1.997288     15.848000
      2.001358     15.877400
      2.005427     15.907500
      2.009497     15.938200
      2.013566     15.969700
      2.017636     16.001800
      2.021705     16.034500
      2.025775     16.068000
      2.029844     16.102200
      2.033914     16.137000
      2.037983     16.172500
      2.042053     16.208700
      2.046122     16.118900
      2.050192     16.020200
      2.054261     15.924100
      2.058331     15.831200
      2.062400     15.742300
      2.066470     15.701900
      2.070539     15.713800
      2.074609     15.725900
      2.078678     15.738400
      2.082748     15.751300
      2.086817     15.764400
      2.090887     15.777900
      2.094956     15.791600
      2.099026     15.805500
      2.103095     15.819600
      2.107165     15.833800
      2.111234     15.848000
      2.115304     15.862300
      2.119373     15.876500
      2.123443     15.890500
      2.127512     15.904300
      2.131582     15.917800
      2.135651     15.930900
      2.139721     15.943600
      2.143790     15.955600
      2.147860     15.967100
      2.151929     15.977900
      2.155998     15.988100
      2.160068     15.997600
      2.164137     16.006300
      2.168207     16.014500
      2.172276     16.022100
      2.176346     16.029100
      2.180415     16.035800
      2.184485     16.042100
      2.188554     16.048300
      2.192624     16.054400
      2.196693     16.060500
      2.200763     16.066800
      2.204832     16.073400
      2.208902     16.080300
      2.212971     16.087800
      2.217041     16.095800
      2.221110     16.104400
      2.225180     16.113800
      2.229249     16.124000
      2.233319     16.134900
      2.237388     16.146800
      2.241458     16.159500
      2.245527     16.173100
      2.249597     16.187700
      2.253666     16.203200
      2.257736     16.219500
      2.261805     16.236800
      2.265875     16.254900
      2.269944     16.273900
      2.274014     16.293700
      2.278083     16.314300
      2.282153     16.335500
      2.286222     16.357500
      2.290292     16.380000
      2.294361     16.403200
      2.298431     16.426800
      2.302500     16.450800
      2.306570     16.475300
      2.310639     16.478000
      2.314709     16.447000
      2.318778     16.416700
      2.322848     16.387300
      2.326917     16.358700
      2.330987     16.331000
      2.335056     16.304000
      2.339126     16.277900
      2.343195     16.252500
      2.347265     16.228000
      2.351334     16.204200
      2.355404     16.181300
      2.359473     16.159100
      2.363543     16.137700
      2.367612     16.117100
      2.371682     16.097200
      2.375751     16.078100
      2.379821     16.059700
      2.383890     16.042100
      2.387960     16.061100
      2.392029     16.100800
      2.396099     16.141000
      2.400168     16.181600
      2.404238     16.222600
      2.408307     16.264000
      2.412377     16.305800
      2.416446     16.347800
      2.420516     16.390000
      2.424585     16.432400
      2.428655     16.475000
      2.432724     16.517600
      2.436794     16.560200
      2.440863     16.602800
      2.444933     16.645300
      2.449002     16.687600
      2.453072     16.729600
      2.457141     16.771400
      2.461211     16.812800
      2.465280     16.853800
      2.469350     16.894400
      2.473419     16.934400
      2.477489     16.973900
      2.481558     17.012700
      2.485628     17.050800
      2.489697     17.088100
      2.493767     17.122800
      2.497824     17.088500
      2.501881     17.052200
      2.505939     17.015900
      2.509996     16.979600
      2.514053     16.943500
      2.518111     16.907700
      2.522168     16.872300
      2.526225     16.837500
      2.530283     16.803300
      2.534340     16.769900
      2.538398     16.737400
      2.542455     16.705900
      2.546512     16.675500
      2.550570     16.646400
      2.554627     16.618600
      2.558684     16.592100
      2.562742     16.567200
      2.566799     16.543900
      2.570857     16.522200
      2.574914     16.502300
      2.578971     16.484100
      2.583029     16.467800
      2.587086     16.453400
      2.591143     16.440800
      2.595201     16.430200
      2.599258     16.421500
      2.603315     16.414800
      2.607373     16.409900
      2.611430     16.407100
      2.615488     16.406100
      2.619545     16.407000
      2.623602     16.409700
      2.627660     16.414200
      2.631717     16.420400
      2.635774     16.397200
      2.639832     16.363500
      2.643889     16.329500
      2.647947     16.295300
      2.652004     16.260900
      2.656061     16.226300
      2.660119     16.191500
      2.664176     16.156600
      2.668233     16.121600
      2.672291     16.086500
      2.676348     16.078200
      2.680406     16.086900
      2.684463     16.095600
      2.688520     16.104100
      2.692578     16.112600
      2.696635     16.121000
      2.700692     16.129300
      2.704750     16.137400
      2.708807     16.145400
      2.712864     16.153300
      2.716922     16.161000
      2.720979     16.168500
      2.725037     16.175900
      2.729094     16.183100
      2.733151     16.190000
      2.737209     16.196800
      2.741266     16.203400
      2.745323     16.209700
      2.749381     16.215900
      2.753438     16.221800
      2.757496     16.227500
      2.761553     16.233000
      2.765610     16.238200
      2.769668     16.243200
      2.773725     16.248000
      2.777782     16.252600
      2.781840     16.257000
      2.785897     16.261100
      2.789954     16.265000
      2.794012     16.268700
      2.798069     16.272200
      2.802127     16.275500
      2.806184     16.278600
      2.810241     16.281500
      2.814299     16.284200
      2.818356     16.286700
      2.822413     16.289000
      2.826471     16.291200
      2.830528     16.293200
      2.834586     16.295100
      2.838643     16.296800
      2.842700     16.298400
      2.846758     16.299800
      2.850815     16.301100
      2.854872     16.302300
      2.858930     16.303300
      2.862987     16.304200
      2.867045     16.305000
      2.871102     16.305800
      2.875159     16.306400
      2.879217     16.306900
      2.883274     16.307300
      2.887331     16.307600
      2.891389     16.307800
      2.895446     16.308000
      2.899503     16.308000
      2.903573     16.307800
      2.907642     16.307100
      2.911712     16.306000
      2.915781     16.304400
      2.919851     16.302500
      2.923920     16.300200
      2.927990     16.297600
      2.932059     16.294800
      2.936129     16.291800
      2.940198     16.288600
      2.944268     16.285400
      2.948337     16.282300
      2.952407     16.279400
      2.956476     16.276600
      2.960546     16.274300
      2.964615     16.272500
      2.968685     16.271200
      2.972754     16.270800
      2.976824     16.271200
      2.980893     16.272600
      2.984963     16.275200
      2.989032     16.279100
      2.993102     16.284400
      2.997171     16.291200
      3.001241     16.299700
      3.005310     16.309900
      3.009380     16.321900
      3.013449     16.335900
      3.017519     16.351900
      3.021588     16.369900
      3.025658     16.389900
      3.029727     16.412000
      3.033797     16.436200
      3.037866     16.462500
      3.041936     16.490700
      3.046005     16.521000
      3.050075     16.553300
      3.054144     16.587500
      3.058214     16.623500
      3.062283     16.661400
      3.066353     16.701000
      3.070422     16.742300
      3.074492     16.785200
      3.078561     16.780900
      3.082631     16.750800
      3.086700     16.720300
      3.090770     16.689600
      3.094839     16.658600
      3.098909     16.627500
      3.102978     16.596200
      3.107048     16.564800
      3.111117     16.533400
      3.115187     16.502000
      3.119256     16.470700
      3.123326     16.439500
      3.127395     16.408500
      3.131465     16.377700
      3.135534     16.347100
      3.139604     16.316800
      3.143673     16.286900
      3.147743     16.257300
      3.151812     16.228200
      3.155882     16.199500
      3.159951     16.171400
      3.164021     16.143700
      3.168090     16.116700
      3.172160     16.090200
      3.176229     16.064400
      3.180299     16.039200
      3.184368     16.014800
      3.188438     15.991000
      3.192507     15.968100
      3.196577     15.945900
      3.200646     15.924600
      3.204716     15.904100
      3.208785     15.884400
      3.212855     15.865700
      3.216924     15.847900
      3.220994     15.831000
      3.225063     15.815100
      3.229132     15.800200
      3.233202     15.786300
      3.237271     15.773500
      3.241341     15.761700
      3.245410     15.751000
      3.249480     15.741400
      3.253549     15.732800
      3.257619     15.725500
      3.261688     15.719200
      3.265758     15.714200
      3.269827     15.710200
      3.273897     15.711200
      3.277966     15.731200
      3.282036     15.751500
      3.286105     15.772100
      3.290175     15.793000
      3.294244     15.814200
      3.298314     15.835600
      3.302383     15.857100
      3.306453     15.878800
      3.310522     15.900500
      3.314592     15.922400
      3.318661     15.944300
      3.322731     15.966100
      3.326800     15.988000
      3.330870     16.009700
      3.334939     16.031400
      3.339009     16.052800
      3.343078     16.074200
      3.347148     16.095200
      3.351217     16.116100
      3.355287     16.136600
      3.359356     16.156800
      3.363426     16.176700
      3.367495     16.196100
      3.371565     16.215100
      3.375634     16.233700
      3.379704     16.251800
      3.383773     16.269300
      3.387843     16.286300
      3.391912     16.302800
      3.395982     16.318600
      3.400051     16.333700
      3.404121     16.348300
      3.408190     16.362100
      3.412260     16.375200
      3.416329     16.387600
      3.420399     16.399200
      3.424468     16.410000
      3.428538     16.420100
      3.432607     16.429300
      3.436677     16.437700
      3.440746     16.445300
      3.444816     16.452000
      3.448885     16.457800
      3.452955     16.462800
      3.457024     16.466800
      3.461094     16.470000
      3.465163     16.472300
      3.469233     16.473600
      3.473302     16.474100


      0.000000     18.475400
      0.004057     18.469700
      0.008115     18.452500
      0.012172     18.424300
      0.016229     18.385300
      0.020287     18.336300
      0.024344     18.277900
      0.028402     18.210800
      0.032459     18.135800
      0.036516     18.053600
      0.040574     17.964900
      0.044631     17.870500
      0.048688     17.771000
      0.052746     17.667000
      0.056803     17.559200
      0.060861     17.448000
      0.064918     17.334000
      0.068975     17.217800
      0.073033     17.099700
      0.077090     16.980100
      0.081147     16.859600
      0.085205     16.738400
      0.089262     16.617000
      0.093319     16.495600
      0.097377     16.374600
      0.101434     16.254300
      0.105492     16.135000
      0.109549     16.017000
      0.113606     15.900500
      0.117664     15.785700
      0.121721     15.696000
      0.125778     15.707900
      0.129836     15.720000
      0.133893     15.732300
      0.137951     15.744800
      0.142008     15.757400
      0.146065     15.770100
      0.150123     15.782900
      0.154180     15.795800
      0.158237     15.808800
      0.162295     15.821900
      0.166352     15.835000
      0.170410     15.848100
      0.174467     15.861300
      0.178524     15.874500
      0.182582     15.887600
      0.186639     15.900800
      0.190696     15.913900
      0.194754     15.926900
      0.198811     15.939900
      0.202868     15.952800
      0.206926     15.965600
      0.210983     15.978300
      0.215041     15.990900
      0.219098     16.003300
      0.223155     16.015600
      0.227213     16.027700
      0.231270     16.039700
      0.235327     16.051500
      0.239385     16.063100
      0.243442     16.074500
      0.247500     16.085600
      0.251557     16.096600
      0.255614     16.107400
      0.259672     16.117900
      0.263729     16.128100
      0.267786     16.138100
      0.271844     16.147900
      0.275901     16.157400
      0.279958     16.166600
      0.284016     16.175600
      0.288073     16.184200
      0.292131     16.192600
      0.296188     16.200700
      0.300245     16.208600
      0.304303     16.216100
      0.308360     16.223300
      0.312417     16.230300
      0.316475     16.236900
      0.320532     16.243300
      0.324590     16.249300
      0.328647     16.255100
      0.332704     16.260500
      0.336762     16.265700
      0.340819     16.270500
      0.344876     16.275100
      0.348934     16.279400
      0.352991     16.283300
      0.357049     16.287000
      0.361106     16.290400
      0.365163     16.315400
      0.369221     16.390700
      0.373278     16.466800
      0.377335     16.543300
      0.381393     16.619600
      0.385450     16.695200
      0.389507     16.768700
      0.393565     16.838100
      0.397622     16.899200
      0.401680     16.944200
      0.405737     16.961500
      0.409794     16.972500
      0.413852     17.003700
      0.417909     17.050900
      0.421966     17.109600
      0.426024     17.176400
      0.430081     17.248900
      0.434139     17.325400
      0.438196     17.359600
      0.442253     17.356700
      0.446311     17.353500
      0.450368     17.349800
      0.454425     17.345500
      0.458483     17.340800
      0.462540     17.335500
      0.466597     17.329600
      0.470655     17.323100
      0.474712     17.315900
      0.478770     17.308100
      0.482827     17.299500
      0.486884     17.290200
      0.490942     17.280100
      0.494999     17.269200
      0.499056     17.257500
      0.503114     17.245000
      0.507171     17.231700
      0.511229     17.217600
      0.515286     17.202600
      0.519343     17.186900
      0.523401     17.170300
      0.527458     17.152900
      0.531515     17.134800
      0.535573     17.115900
      0.539630     17.096300
      0.543688     17.076000
      0.547745     17.055100
      0.551802     17.033500
      0.555860     17.011400
      0.559917     16.988800
      0.563974     16.965600
      0.568032     16.942100
      0.572089     16.918200
      0.576146     16.893900
      0.580204     16.869500
      0.584261     16.844900
      0.588319     16.820100
      0.592376     16.795400
      0.596433     16.770600
      0.600491     16.746000
      0.604548     16.721600
      0.608605     16.697500
      0.612663     16.673700
      0.616720     16.650400
      0.620778     16.627700
      0.624835     16.605500
      0.628892     16.584100
      0.632950     16.563500
      0.637007     16.543700
      0.641064     16.525000
      0.645122     16.507300
      0.649179     16.490800
      0.653236     16.475500
      0.657294     16.461500
      0.661351     16.449000
      0.665409     16.437900
      0.669466     16.428300
      0.673523     16.430600
      0.677581     16.463700
      0.681638     16.496400
      0.685695     16.528800
      0.689753     16.560700
      0.693810     16.592300
      0.697868     16.623300
      0.701925     16.653800
      0.705982     16.683700
      0.710040     16.713100
      0.714097     16.741800
      0.718154     16.769800
      0.722212     16.797000
      0.726269     16.823500
      0.730326     16.849200
      0.734384     16.874000
      0.738441     16.897800
      0.742499     16.920700
      0.746556     16.942600
      0.750613     16.963500
      0.754671     16.983200
      0.758728     17.001700
      0.762785     17.019100
      0.766843     17.035300
      0.770900     17.050200
      0.774958     17.063700
      0.779015     17.076000
      0.783072     17.086800
      0.787130     17.096300
      0.791187     17.104400
      0.795244     17.111000
      0.799302     17.116200
      0.803359     17.119900
      0.807417     17.122100
      0.811474     17.122800
      0.815531     17.125900
      0.819589     17.134900
      0.823646     17.149600
      0.827703     17.169900
      0.831761     17.195200
      0.835818     17.225200
      0.839875     17.259400
      0.843933     17.297500
      0.847990     17.339000
      0.852048     17.383500
      0.856105     17.430700
      0.860162     17.480400
      0.864220     17.532200
      0.868277     17.585900
      0.872334     17.641400
      0.876392     17.698500
      0.880449     17.757000
      0.884507     17.816800
      0.888564     17.877700
      0.892621     17.939800
      0.896679     18.002900
      0.900736     18.066900
      0.904793     18.131700
      0.908851     18.197400
      0.912908     18.263800
      0.916965     18.331000
      0.921023     18.398800
      0.925080     18.467200
      0.929138     18.536200
      0.933195     18.605800
      0.937252     18.675900
      0.941310     18.746600
      0.945367     18.817700
      0.949424     18.889300
      0.953482     18.961300
      0.957539     19.033800
      0.961597     19.106700
      0.965654     19.179900
      0.969711     19.253600
      0.973769     19.327600
      0.977826     19.402000
      0.981883     19.476700
      0.985941     19.551700
      0.989998     19.627000
      0.994056     19.702600
      0.998113     19.778500
      1.002170     19.854700
      1.006228     19.931100
      1.010285     20.007800
      1.014342     20.084700
      1.018400     20.161800
      1.022457     20.239100
      1.026514     20.316700
      1.030572     20.394300
      1.034629     20.472100
      1.038687     20.550100
      1.042744     20.628200
      1.046801     20.706300
      1.050859     20.784600
      1.054916     20.862900
      1.058973     20.941200
      1.063031     21.019500
      1.067088     21.097800
      1.071146     21.176000
      1.075203     21.254200
      1.079260     21.332300
      1.083318     21.410200
      1.087375     21.487900
      1.091432     21.565300
      1.095490     21.642500
      1.099547     21.719400
      1.103604     21.795900
      1.107662     21.872000
      1.111719     21.947600
      1.115777     22.022700
      1.119834     22.097100
      1.123891     22.170800
      1.127949     22.243700
      1.132006     22.315700
      1.136063     22.386700
      1.140121     22.456600
      1.144178     22.525200
      1.148236     22.546400
      1.152293     22.541200
      1.156350     22.536300
      1.160408     22.531800
      1.164465     22.527700
      1.168522     22.524000
      1.172580     22.520500
      1.176637     22.517500
      1.180695     22.514700
      1.184752     22.512200
      1.188809     22.510100
      1.192867     22.508300
      1.196924     22.506700
      1.200981     22.505400
      1.205039     22.504500
      1.209096     22.503800
      1.213153     22.503400
      1.217211     22.503200
      1.221273     22.504900
      1.225335     22.509900
      1.229397     22.518200
      1.233460     22.529800
      1.237522     22.544600
      1.241584     22.562400
      1.245646     22.583100
      1.249708     22.606700
      1.253770     22.632900
      1.257833     22.661400
      1.261895     22.692000
      1.265957     22.724300
      1.270019     22.727100
      1.274081     22.652300
      1.278144     22.575400
      1.282206     22.496800
      1.286268     22.416600
      1.290330     22.335100
      1.294392     22.252600
      1.298454     22.169300
      1.302517     22.085300
      1.306579     22.000700
      1.310641     21.915800
      1.314703     21.830700
      1.318765     21.745400
      1.322827     21.660100
      1.326890     21.574800
      1.330952     21.489700
      1.335014     21.404800
      1.339076     21.320100
      1.343138     21.235700
      1.347201     21.151700
      1.351263     21.068100
      1.355325     20.984900
      1.359387     20.902200
      1.363449     20.820000
      1.367511     20.738300
      1.371574     20.657100
      1.375636     20.576400
      1.379698     20.496300
      1.383760     20.416800
      1.387822     20.337900
      1.391885     20.259500
      1.395947     20.181800
      1.400009     20.104700
      1.404071     20.028100
      1.408133     19.952200
      1.412195     19.877000
      1.416258     19.802300
      1.420320     19.728300
      1.424382     19.655000
      1.428444     19.582400
      1.432506     19.510400
      1.436569     19.439100
      1.440631     19.368600
      1.444693     19.298700
      1.448755     19.229600
      1.452817     19.161300
      1.456879     19.093700
      1.460942     19.027000
      1.465004     18.961100
      1.469066     18.896000
      1.473128     18.831800
      1.477190     18.768600
      1.481252     18.706200
      1.485315     18.644900
      1.489377     18.584500
      1.493439     18.525200
      1.497501     18.466900
      1.501563     18.409800
      1.505626     18.353800
      1.509688     18.299000
      1.513750     18.245400
      1.517812     18.193100
      1.521874     18.142100
      1.525936     18.092400
      1.529999     18.044200
      1.534061     17.997400
      1.538123     17.952100
      1.542185     17.908300
      1.546247     17.866200
      1.550310     17.825600
      1.554372     17.786800
      1.558434     17.749600
      1.562496     17.714200
      1.566558     17.680700
      1.570620     17.648900
      1.574683     17.619100
      1.578745     17.591200
      1.582807     17.565300
      1.586869     17.541300
      1.590931     17.519400
      1.594993     17.499600
      1.599056     17.481800
      1.603118     17.466200
      1.607180     17.452700
      1.611242     17.441300
      1.615304     17.432100
      1.619367     17.425100
      1.623429     17.420200
      1.627491     17.417600
      1.631553     17.417100
      1.635615     17.418800
      1.639677     17.422600
      1.643740     17.428500
      1.647802     17.436600
      1.651864     17.394100
      1.655926     17.344300
      1.659988     17.295800
      1.664051     17.248400
      1.668113     17.202300
      1.672175     17.157300
      1.676237     17.113700
      1.680299     17.071300
      1.684361     17.030200
      1.688424     16.990400
      1.692486     16.952100
      1.696548     16.915200
      1.700610     16.879900
      1.704672     16.846100
      1.708735     16.814200
      1.712797     16.784000
      1.716859     16.756000
      1.720921     16.730100
      1.724983     16.706800
      1.729045     16.686300
      1.733108     16.669000
      1.737170     16.655400
      1.741232     16.645900
      1.745294     16.641100
      1.749356     16.641500
      1.753418     16.647700
      1.757481     16.660100
      1.761543     16.678700
      1.765605     16.703700
      1.769667     16.734800
      1.773729     16.771600
      1.777792     16.813400
      1.781854     16.859800
      1.785916     16.910100
      1.789978     16.963800
      1.794040     17.020300
      1.798102     17.079100
      1.802165     17.139900
      1.806227     17.202200
      1.810289     17.265700
      1.814351     17.330100
      1.818413     17.394900
      1.822476     17.460100
      1.826538     17.525200
      1.830600     17.590000
      1.834662     17.654300
      1.838724     17.717800
      1.842786     17.780300
      1.846849     17.841500
      1.850911     17.901200
      1.854973     17.959200
      1.859035     18.015300
      1.863097     18.069100
      1.867159     18.120500
      1.871222     18.169300
      1.875284     18.215300
      1.879346     18.258100
      1.883408     18.297600
      1.887470     18.333700
      1.891533     18.366000
      1.895595     18.394500
      1.899657     18.418900
      1.903719     18.439000
      1.907781     18.454900
      1.911843     18.466300
      1.915906     18.473100
      1.919968     18.475400
      1.924037     18.471400
      1.928107     18.459600
      1.932176     18.440000
      1.936246     18.412800
      1.940315     18.378400
      1.944385     18.337000
      1.948454     18.289100
      1.952524     18.235000
      1.956593     18.175200
      1.960663     18.110000
      1.964732     18.039800
      1.968802     17.965200
      1.972871     17.886300
      1.976941     17.803700
      1.981010     17.717700
      1.985080     17.628500
      1.989149     17.536600
      1.993219     17.442300
      1.997288     17.345700
      2.001358     17.247300
      2.005427     17.147300
      2.009497     17.045900
      2.013566     16.943500
      2.017636     16.840200
      2.021705     16.736400
      2.025775     16.632400
      2.029844     16.528300
      2.033914     16.424600
      2.037983     16.321500
      2.042053     16.219500
      2.046122     16.245600
      2.050192     16.283200
      2.054261     16.321500
      2.058331     16.360600
      2.062400     16.400300
      2.066470     16.440800
      2.070539     16.482000
      2.074609     16.523900
      2.078678     16.566500
      2.082748     16.609900
      2.086817     16.654000
      2.090887     16.698900
      2.094956     16.744500
      2.099026     16.790900
      2.103095     16.838000
      2.107165     16.885900
      2.111234     16.934600
      2.115304     16.984000
      2.119373     17.034200
      2.123443     17.085200
      2.127512     17.134700
      2.131582     17.122300
      2.135651     17.112800
      2.139721     17.106100
      2.143790     17.102500
      2.147860     17.102000
      2.151929     17.104700
      2.155998     17.110800
      2.160068     17.120400
      2.164137     17.133300
      2.168207     17.149700
      2.172276     17.169600
      2.176346     17.192800
      2.180415     17.219500
      2.184485     17.249400
      2.188554     17.282500
      2.192624     17.318700
      2.196693     17.358000
      2.200763     17.400200
      2.204832     17.445200
      2.208902     17.493000
      2.212971     17.448800
      2.217041     17.401500
      2.221110     17.354600
      2.225180     17.308000
      2.229249     17.262000
      2.233319     17.216400
      2.237388     17.171300
      2.241458     17.126800
      2.245527     17.082900
      2.249597     17.039600
      2.253666     16.996900
      2.257736     16.954900
      2.261805     16.913700
      2.265875     16.873100
      2.269944     16.833300
      2.274014     16.794200
      2.278083     16.755900
      2.282153     16.718300
      2.286222     16.681600
      2.290292     16.645600
      2.294361     16.610500
      2.298431     16.576100
      2.302500     16.542600
      2.306570     16.509900
      2.310639     16.500000
      2.314709     16.524900
      2.318778     16.550000
      2.322848     16.575200
      2.326917     16.600400
      2.330987     16.625600
      2.335056     16.650600
      2.339126     16.675400
      2.343195     16.700000
      2.347265     16.724200
      2.351334     16.748000
      2.355404     16.771300
      2.359473     16.794100
      2.363543     16.816400
      2.367612     16.838000
      2.371682     16.858900
      2.375751     16.879100
      2.379821     16.898500
      2.383890     16.917100
      2.387960     16.934800
      2.392029     16.951700
      2.396099     16.967800
      2.400168     16.982900
      2.404238     16.997100
      2.408307     17.010500
      2.412377     17.022900
      2.416446     17.034500
      2.420516     17.045200
      2.424585     17.055000
      2.428655     17.064000
      2.432724     17.072200
      2.436794     17.079700
      2.440863     17.086400
      2.444933     17.092400
      2.449002     17.097800
      2.453072     17.102500
      2.457141     17.106700
      2.461211     17.110300
      2.465280     17.113400
      2.469350     17.116000
      2.473419     17.118100
      2.477489     17.119900
      2.481558     17.121200
      2.485628     17.122100
      2.489697     17.122700
      2.493767     17.122800
      2.497824     17.122100
      2.501881     17.119900
      2.505939     17.116200
      2.509996     17.111000
      2.514053     17.104400
      2.518111     17.096300
      2.522168     17.086800
      2.526225     17.076000
      2.530283     17.063700
      2.534340     17.050200
      2.538398     17.035300
      2.542455     17.019100
      2.546512     17.001700
      2.550570     16.983200
      2.554627     16.963500
      2.558684     16.942600
      2.562742     16.920700
      2.566799     16.897800
      2.570857     16.874000
      2.574914     16.849200
      2.578971     16.823500
      2.583029     16.797000
      2.587086     16.769800
      2.591143     16.741800
      2.595201     16.713100
      2.599258     16.683700
      2.603315     16.653800
      2.607373     16.623300
      2.611430     16.592300
      2.615488     16.560700
      2.619545     16.528800
      2.623602     16.496400
      2.627660     16.463700
      2.631717     16.430600
      2.635774     16.428300
      2.639832     16.437900
      2.643889     16.449000
      2.647947     16.461500
      2.652004     16.475500
      2.656061     16.490800
      2.660119     16.507300
      2.664176     16.525000
      2.668233     16.543700
      2.672291     16.563500
      2.676348     16.584100
      2.680406     16.605500
      2.684463     16.627700
      2.688520     16.650400
      2.692578     16.673700
      2.696635     16.697500
      2.700692     16.721600
      2.704750     16.746000
      2.708807     16.770600
      2.712864     16.795400
      2.716922     16.820100
      2.720979     16.844900
      2.725037     16.869500
      2.729094     16.893900
      2.733151     16.918200
      2.737209     16.942100
      2.741266     16.965600
      2.745323     16.988800
      2.749381     17.011400
      2.753438     17.033500
      2.757496     17.055100
      2.761553     17.076000
      2.765610     17.096300
      2.769668     17.115900
      2.773725     17.134800
      2.777782     17.152900
      2.781840     17.170300
      2.785897     17.186900
      2.789954     17.202600
      2.794012     17.217600
      2.798069     17.231700
      2.802127     17.245000
      2.806184     17.257500
      2.810241     17.269200
      2.814299     17.280100
      2.818356     17.290200
      2.822413     17.299500
      2.826471     17.308100
      2.830528     17.315900
      2.834586     17.323100
      2.838643     17.329600
      2.842700     17.335500
      2.846758     17.340800
      2.850815     17.345500
      2.854872     17.349800
      2.858930     17.353500
      2.862987     17.356700
      2.867045     17.359600
      2.871102     17.325400
      2.875159     17.248900
      2.879217     17.176400
      2.883274     17.109600
      2.887331     17.050900
      2.891389     17.003700
      2.895446     16.972500
      2.899503     16.961500
      2.903573     16.972600
      2.907642     17.004100
      2.911712     17.051800
      2.915781     17.111300
      2.919851     17.179400
      2.923920     17.253600
      2.927990     17.332400
      2.932059     17.359500
      2.936129     17.356600
      2.940198     17.353300
      2.944268     17.349500
      2.948337     17.345200
      2.952407     17.340300
      2.956476     17.334900
      2.960546     17.328800
      2.964615     17.322000
      2.968685     17.314600
      2.972754     17.306300
      2.976824     17.297300
      2.980893     17.287500
      2.984963     17.276800
      2.989032     17.265200
      2.993102     17.252700
      2.997171     17.239300
      3.001241     17.224900
      3.005310     17.209500
      3.009380     17.193100
      3.013449     17.175800
      3.017519     17.157500
      3.021588     17.138200
      3.025658     17.117900
      3.029727     17.096700
      3.033797     17.074600
      3.037866     17.051600
      3.041936     17.027700
      3.046005     17.003000
      3.050075     16.977500
      3.054144     16.951300
      3.058214     16.924400
      3.062283     16.896800
      3.066353     16.868600
      3.070422     16.839800
      3.074492     16.810600
      3.078561     16.829700
      3.082631     16.875600
      3.086700     16.923000
      3.090770     16.971800
      3.094839     17.021900
      3.098909     17.073300
      3.102978     17.125900
      3.107048     17.179600
      3.111117     17.234500
      3.115187     17.290400
      3.119256     17.347400
      3.123326     17.405300
      3.127395     17.464300
      3.131465     17.524100
      3.135534     17.584800
      3.139604     17.646300
      3.143673     17.708700
      3.147743     17.771900
      3.151812     17.835800
      3.155882     17.900500
      3.159951     17.965800
      3.164021     18.031900
      3.168090     18.098700
      3.172160     18.166100
      3.176229     18.234200
      3.180299     18.302900
      3.184368     18.372200
      3.188438     18.442000
      3.192507     18.512500
      3.196577     18.583500
      3.200646     18.655100
      3.204716     18.727200
      3.208785     18.799800
      3.212855     18.873000
      3.216924     18.946600
      3.220994     19.020800
      3.225063     19.095400
      3.229132     19.170500
      3.233202     19.246000
      3.237271     19.322000
      3.241341     19.398500
      3.245410     19.475400
      3.249480     19.552600
      3.253549     19.630300
      3.257619     19.708400
      3.261688     19.786900
      3.265758     19.865700
      3.269827     19.944900
      3.273897     20.024400
      3.277966     20.104200
      3.282036     20.184400
      3.286105     20.264800
